record_id,month_year,fiscal_year,state,zone,sector,fraud_prone_sector,gstr1_declared_sales,gstr3b_tax_paid,itc_claimed,itc_rate_pct,mismatch_pct,fraud_flag,fraud_score,is_fraud,fraud_type
6017,Aug-2021,FY2021-22,Jharkhand,East,Real Estate,1,611782400,105991934.0,362440765,59.24,-1.26,NORMAL,10,0,NONE
6018,Sep-2021,FY2021-22,Jharkhand,East,Real Estate,1,567552614,92648233.0,296625430,52.26,-12.89,NORMAL,10,0,NONE
6019,Oct-2021,FY2021-22,Jharkhand,East,Real Estate,1,621109244,108166070.0,333115663,53.63,-10.61,NORMAL,10,0,NONE
6020,Nov-2021,FY2021-22,Jharkhand,East,Real Estate,1,548167369,89433786.0,318205530,58.05,-3.25,NORMAL,10,0,NONE
6021,Dec-2021,FY2021-22,Jharkhand,East,Real Estate,1,638417829,105571735.0,284689458,44.59,-25.68,NORMAL,10,0,NONE
6022,Jan-2022,FY2021-22,Jharkhand,East,Real Estate,1,532079460,94450574.0,275949759,51.86,-13.56,NORMAL,10,0,NONE
6023,Feb-2022,FY2021-22,Jharkhand,East,Real Estate,1,520258486,92256851.0,256277551,49.26,-17.9,NORMAL,10,0,NONE
6024,Mar-2022,FY2021-22,Jharkhand,East,Real Estate,1,631621948,103834768.0,465926558,73.77,22.94,MEDIUM_RISK,22,0,NONE
6025,Apr-2022,FY2022-23,Jharkhand,East,Real Estate,1,546616622,92763296.0,266966818,48.84,-18.6,NORMAL,10,0,NONE
6026,May-2022,FY2022-23,Jharkhand,East,Real Estate,1,630431372,111909901.0,418723868,66.42,10.7,MEDIUM_RISK,22,0,NONE
6027,Jun-2022,FY2022-23,Jharkhand,East,Real Estate,1,1850824334,120755717.0,1589585408,85.89,43.14,HIGH_RISK,55,1,circular_trading
6028,Jul-2022,FY2022-23,Jharkhand,East,Real Estate,1,584597084,98175677.0,387274256,66.25,10.41,MEDIUM_RISK,22,0,NONE
6029,Aug-2022,FY2022-23,Jharkhand,East,Real Estate,1,691555735,116483026.0,382311078,55.28,-7.86,NORMAL,10,0,NONE
6030,Sep-2022,FY2022-23,Jharkhand,East,Real Estate,1,558713718,96707757.0,530589735,94.97,58.28,HIGH_RISK,55,1,itc_inflation
6031,Oct-2022,FY2022-23,Jharkhand,East,Real Estate,1,603658804,104854637.0,264793155,43.86,-26.89,NORMAL,10,0,NONE
6032,Nov-2022,FY2022-23,Jharkhand,East,Real Estate,1,591521316,95502359.0,317275799,53.64,-10.6,NORMAL,10,0,NONE
6033,Dec-2022,FY2022-23,Jharkhand,East,Real Estate,1,699459469,112835917.0,288187294,41.2,-31.33,NORMAL,30,0,NONE
6034,Jan-2023,FY2022-23,Jharkhand,East,Real Estate,1,626670304,104295006.0,246443569,39.33,-34.46,NORMAL,30,0,NONE
6035,Feb-2023,FY2022-23,Jharkhand,East,Real Estate,1,670982352,109449278.0,375824204,56.01,-6.65,NORMAL,10,0,NONE
6036,Mar-2023,FY2022-23,Jharkhand,East,Real Estate,1,776497117,132098769.0,594228866,76.53,27.54,MEDIUM_RISK,22,0,NONE
6037,Apr-2023,FY2023-24,Jharkhand,East,Real Estate,1,630348525,110084839.0,350938134,55.67,-7.21,NORMAL,10,0,NONE
6038,May-2023,FY2023-24,Jharkhand,East,Real Estate,1,579923329,98438646.0,333233769,57.46,-4.23,NORMAL,10,0,NONE
6039,Jun-2023,FY2023-24,Jharkhand,East,Real Estate,1,598971777,101690720.0,300403884,50.15,-16.41,NORMAL,10,0,NONE
6040,Jul-2023,FY2023-24,Jharkhand,East,Real Estate,1,679896559,114268546.0,466657797,68.64,14.39,MEDIUM_RISK,22,0,NONE
6041,Aug-2023,FY2023-24,Jharkhand,East,Real Estate,1,385953499,109551022.0,312843499,81.06,35.1,MEDIUM_RISK,42,1,sales_suppression
6042,Sep-2023,FY2023-24,Jharkhand,East,Real Estate,1,667718940,108800776.0,386193856,57.84,-3.6,NORMAL,10,0,NONE
6043,Oct-2023,FY2023-24,Jharkhand,East,Real Estate,1,741279119,130623152.0,386176116,52.1,-13.17,NORMAL,10,0,NONE
6044,Nov-2023,FY2023-24,Jharkhand,East,Real Estate,1,629005652,104336012.0,354361525,56.34,-6.11,NORMAL,10,0,NONE
6045,Dec-2023,FY2023-24,Jharkhand,East,Real Estate,1,812261598,139607331.0,562669620,69.27,15.45,MEDIUM_RISK,22,0,NONE
6046,Jan-2024,FY2023-24,Jharkhand,East,Real Estate,1,670674247,115086740.0,432599538,64.5,7.5,NORMAL,10,0,NONE
6047,Feb-2024,FY2023-24,Jharkhand,East,Real Estate,1,741712891,122655482.0,385767840,52.01,-13.32,NORMAL,10,0,NONE
6048,Mar-2024,FY2023-24,Jharkhand,East,Real Estate,1,794069418,140768643.0,544028805,68.51,14.19,MEDIUM_RISK,22,0,NONE
6049,Apr-2021,FY2021-22,Jharkhand,East,Transport & Logistics,0,509410739,86894077.0,152379588,29.91,-50.15,NORMAL,20,0,NONE
6050,May-2021,FY2021-22,Jharkhand,East,Transport & Logistics,0,498273603,88598934.0,168529253,33.82,-43.63,NORMAL,20,0,NONE
6051,Jun-2021,FY2021-22,Jharkhand,East,Transport & Logistics,0,585848040,96494306.0,211172950,36.05,-39.92,NORMAL,20,0,NONE
6052,Jul-2021,FY2021-22,Jharkhand,East,Transport & Logistics,0,606838089,105181895.0,259645432,42.79,-28.69,NORMAL,0,0,NONE
6053,Aug-2021,FY2021-22,Jharkhand,East,Transport & Logistics,0,604733986,99180679.0,183176885,30.29,-49.52,NORMAL,20,0,NONE
6054,Sep-2021,FY2021-22,Jharkhand,East,Transport & Logistics,0,478875201,82866234.0,155736792,32.52,-45.8,NORMAL,20,0,NONE
6055,Oct-2021,FY2021-22,Jharkhand,East,Transport & Logistics,0,471529317,80459768.0,142831935,30.29,-49.51,NORMAL,20,0,NONE
6056,Nov-2021,FY2021-22,Jharkhand,East,Transport & Logistics,0,474898672,82180861.0,174976373,36.84,-38.59,NORMAL,20,0,NONE
6057,Dec-2021,FY2021-22,Jharkhand,East,Transport & Logistics,0,682988091,118231444.0,173766708,25.44,-57.6,NORMAL,20,0,NONE
6058,Jan-2022,FY2021-22,Jharkhand,East,Transport & Logistics,0,470036978,104953549.5,159368681,33.91,-43.49,NORMAL,20,0,NONE
6059,Feb-2022,FY2021-22,Jharkhand,East,Transport & Logistics,0,505619319,88810480.0,209238590,41.38,-31.03,NORMAL,20,0,NONE
6060,Mar-2022,FY2021-22,Jharkhand,East,Transport & Logistics,0,698441445,121689279.0,151551158,21.7,-63.84,NORMAL,20,0,NONE
6061,Apr-2022,FY2022-23,Jharkhand,East,Transport & Logistics,0,565278449,100106163.0,194897026,34.48,-42.54,NORMAL,20,0,NONE
6062,May-2022,FY2022-23,Jharkhand,East,Transport & Logistics,0,646182619,104725204.0,232023434,35.91,-40.16,NORMAL,20,0,NONE
6063,Jun-2022,FY2022-23,Jharkhand,East,Transport & Logistics,0,573770307,91976750.0,178873319,31.18,-48.04,NORMAL,20,0,NONE
6064,Jul-2022,FY2022-23,Jharkhand,East,Transport & Logistics,0,550679955,97156432.0,149113351,27.08,-54.87,NORMAL,20,0,NONE
6065,Aug-2022,FY2022-23,Jharkhand,East,Transport & Logistics,0,672493209,108600266.0,236900964,35.23,-41.29,NORMAL,20,0,NONE
6066,Sep-2022,FY2022-23,Jharkhand,East,Transport & Logistics,0,672002924,119091088.0,197974602,29.46,-50.9,NORMAL,20,0,NONE
6067,Oct-2022,FY2022-23,Jharkhand,East,Transport & Logistics,0,707946826,125853733.0,178824791,25.26,-57.9,NORMAL,20,0,NONE
6068,Nov-2022,FY2022-23,Jharkhand,East,Transport & Logistics,0,663754203,109909009.0,196298681,29.57,-50.71,NORMAL,20,0,NONE
6069,Dec-2022,FY2022-23,Jharkhand,East,Transport & Logistics,0,739885065,125640760.0,214570346,29.0,-51.67,NORMAL,20,0,NONE
6070,Jan-2023,FY2022-23,Jharkhand,East,Transport & Logistics,0,617483448,105189805.0,221885048,35.93,-40.11,NORMAL,20,0,NONE
6071,Feb-2023,FY2022-23,Jharkhand,East,Transport & Logistics,0,697886371,115150383.0,250383624,35.88,-40.2,NORMAL,20,0,NONE
6072,Mar-2023,FY2022-23,Jharkhand,East,Transport & Logistics,0,749869407,123423585.0,263360356,35.12,-41.47,NORMAL,20,0,NONE
6073,Apr-2023,FY2023-24,Jharkhand,East,Transport & Logistics,0,544254190,95676700.0,152510018,28.02,-53.3,NORMAL,20,0,NONE
6074,May-2023,FY2023-24,Jharkhand,East,Transport & Logistics,0,705548103,118712586.0,247809128,35.12,-41.46,NORMAL,20,0,NONE
6075,Jun-2023,FY2023-24,Jharkhand,East,Transport & Logistics,0,612160848,104953549.5,181732293,29.69,-50.52,NORMAL,20,0,NONE
6076,Jul-2023,FY2023-24,Jharkhand,East,Transport & Logistics,0,675239668,115345759.0,207625364,30.75,-48.75,NORMAL,20,0,NONE
6077,Aug-2023,FY2023-24,Jharkhand,East,Transport & Logistics,0,589297052,98670525.0,201814577,34.25,-42.92,NORMAL,20,0,NONE
6078,Sep-2023,FY2023-24,Jharkhand,East,Transport & Logistics,0,669620036,109045981.0,198552550,29.65,-50.58,NORMAL,20,0,NONE
6079,Oct-2023,FY2023-24,Jharkhand,East,Transport & Logistics,0,600220759,99374306.0,177517411,29.58,-50.71,NORMAL,20,0,NONE
6080,Nov-2023,FY2023-24,Jharkhand,East,Transport & Logistics,0,612415000,102563646.0,228621446,37.33,-37.78,NORMAL,20,0,NONE
6081,Dec-2023,FY2023-24,Jharkhand,East,Transport & Logistics,0,762648419,122582399.0,198187817,25.99,-56.69,NORMAL,20,0,NONE
6082,Jan-2024,FY2023-24,Jharkhand,East,Transport & Logistics,0,581689914,100242628.0,228702447,39.32,-34.47,NORMAL,20,0,NONE
6083,Feb-2024,FY2023-24,Jharkhand,East,Transport & Logistics,0,725454510,124429316.0,244946643,33.76,-43.73,NORMAL,20,0,NONE
6084,Mar-2024,FY2023-24,Jharkhand,East,Transport & Logistics,0,777516711,134363589.0,175550534,22.58,-62.37,NORMAL,20,0,NONE
6085,Apr-2021,FY2021-22,Jharkhand,East,Gems & Jewellery,1,496135843,80211465.0,366060428,73.78,22.97,MEDIUM_RISK,22,0,NONE
6086,May-2021,FY2021-22,Jharkhand,East,Gems & Jewellery,1,612004654,107329862.0,431664455,70.53,17.55,MEDIUM_RISK,22,0,NONE
6087,Jun-2021,FY2021-22,Jharkhand,East,Gems & Jewellery,1,616703941,103689950.0,421216048,68.3,13.84,MEDIUM_RISK,22,0,NONE
6088,Jul-2021,FY2021-22,Jharkhand,East,Gems & Jewellery,1,533351820,94231599.0,351550389,65.91,9.86,MEDIUM_RISK,22,0,NONE
6089,Aug-2021,FY2021-22,Jharkhand,East,Gems & Jewellery,1,509900063,85005014.0,329555472,64.63,7.72,NORMAL,10,0,NONE
6090,Sep-2021,FY2021-22,Jharkhand,East,Gems & Jewellery,1,627655806,107299858.0,595844785,94.93,58.22,HIGH_RISK,55,1,itc_inflation
6091,Oct-2021,FY2021-22,Jharkhand,East,Gems & Jewellery,1,498449571,86738771.0,369645748,74.16,23.6,MEDIUM_RISK,22,0,NONE
6092,Nov-2021,FY2021-22,Jharkhand,East,Gems & Jewellery,1,614796542,105880668.0,430423046,70.01,16.68,MEDIUM_RISK,22,0,NONE
6093,Dec-2021,FY2021-22,Jharkhand,East,Gems & Jewellery,1,687851319,111749383.0,429121836,62.39,3.98,NORMAL,10,0,NONE
6094,Jan-2022,FY2021-22,Jharkhand,East,Gems & Jewellery,1,575183890,95309094.0,405094272,70.43,17.38,MEDIUM_RISK,22,0,NONE
6095,Feb-2022,FY2021-22,Jharkhand,East,Gems & Jewellery,1,548043960,89928955.0,361715396,66.0,10.0,MEDIUM_RISK,22,0,NONE
6096,Mar-2022,FY2021-22,Jharkhand,East,Gems & Jewellery,1,734985540,128412206.0,439417110,59.79,-0.36,NORMAL,10,0,NONE
6097,Apr-2022,FY2022-23,Jharkhand,East,Gems & Jewellery,1,592826045,104819045.0,364028177,61.41,2.34,NORMAL,10,0,NONE
6098,May-2022,FY2022-23,Jharkhand,East,Gems & Jewellery,1,530941948,86463686.0,336775573,63.43,5.72,NORMAL,10,0,NONE
6099,Jun-2022,FY2022-23,Jharkhand,East,Gems & Jewellery,1,608995493,106933365.0,660788466,108.5,80.84,CRITICAL,70,1,itc_inflation
6100,Jul-2022,FY2022-23,Jharkhand,East,Gems & Jewellery,1,640140618,104526885.0,355417913,55.52,-7.46,NORMAL,10,0,NONE
6101,Aug-2022,FY2022-23,Jharkhand,East,Gems & Jewellery,1,590941990,103363930.0,371753994,62.91,4.85,NORMAL,10,0,NONE
6102,Sep-2022,FY2022-23,Jharkhand,East,Gems & Jewellery,1,670586811,112282430.0,358727598,53.49,-10.84,NORMAL,10,0,NONE
6103,Oct-2022,FY2022-23,Jharkhand,East,Gems & Jewellery,1,696259614,111799297.0,324065131,46.54,-22.43,NORMAL,10,0,NONE
6104,Nov-2022,FY2022-23,Jharkhand,East,Gems & Jewellery,1,531349711,86962830.0,369370519,69.52,15.86,MEDIUM_RISK,22,0,NONE
6105,Dec-2022,FY2022-23,Jharkhand,East,Gems & Jewellery,1,745504549,125866522.0,522087049,70.03,16.72,MEDIUM_RISK,22,0,NONE
6106,Jan-2023,FY2022-23,Jharkhand,East,Gems & Jewellery,1,653089235,114754316.0,406991677,62.32,3.86,NORMAL,10,0,NONE
6107,Feb-2023,FY2022-23,Jharkhand,East,Gems & Jewellery,1,589477165,104830605.0,345998643,58.7,-2.17,NORMAL,10,0,NONE
6108,Mar-2023,FY2022-23,Jharkhand,East,Gems & Jewellery,1,714015445,122338345.0,410785700,57.53,-4.11,NORMAL,10,0,NONE
6109,Apr-2023,FY2023-24,Jharkhand,East,Gems & Jewellery,1,569614499,99967186.0,301167838,52.87,-11.88,NORMAL,10,0,NONE
6110,May-2023,FY2023-24,Jharkhand,East,Gems & Jewellery,1,763180803,125578879.0,458408210,60.07,0.11,NORMAL,10,0,NONE
6111,Jun-2023,FY2023-24,Jharkhand,East,Gems & Jewellery,1,641563959,103297290.0,463619134,72.26,20.44,MEDIUM_RISK,22,0,NONE
6112,Jul-2023,FY2023-24,Jharkhand,East,Gems & Jewellery,1,705998317,124538403.0,438257450,62.08,3.46,NORMAL,10,0,NONE
6113,Aug-2023,FY2023-24,Jharkhand,East,Gems & Jewellery,1,619367111,107398821.0,475949333,76.84,28.07,MEDIUM_RISK,22,0,NONE
6114,Sep-2023,FY2023-24,Jharkhand,East,Gems & Jewellery,1,605880240,103277358.0,364313604,60.13,0.22,NORMAL,10,0,NONE
6115,Oct-2023,FY2023-24,Jharkhand,East,Gems & Jewellery,1,685666787,120691235.0,403726317,58.88,-1.87,NORMAL,10,0,NONE
6116,Nov-2023,FY2023-24,Jharkhand,East,Gems & Jewellery,1,685107252,116161721.0,476221947,69.51,15.85,MEDIUM_RISK,22,0,NONE
6117,Dec-2023,FY2023-24,Jharkhand,East,Gems & Jewellery,1,783824069,129483210.0,611382774,78.0,30.0,MEDIUM_RISK,22,0,NONE
6118,Jan-2024,FY2023-24,Jharkhand,East,Gems & Jewellery,1,699443015,114288465.0,756052724,108.09,80.16,CRITICAL,70,1,itc_inflation
6119,Feb-2024,FY2023-24,Jharkhand,East,Gems & Jewellery,1,592345147,103583048.0,394316231,66.57,10.95,MEDIUM_RISK,22,0,NONE
6120,Mar-2024,FY2023-24,Jharkhand,East,Gems & Jewellery,1,697791693,117844240.0,401396888,57.52,-4.13,NORMAL,10,0,NONE
6121,Apr-2021,FY2021-22,Assam,NE,Iron & Steel,1,398189364,63863785.0,224440567,56.37,-6.06,NORMAL,10,0,NONE
6122,May-2021,FY2021-22,Assam,NE,Iron & Steel,1,351173114,58172567.0,179471129,51.11,-14.82,NORMAL,10,0,NONE
6123,Jun-2021,FY2021-22,Assam,NE,Iron & Steel,1,362218202,61069305.0,202676137,55.95,-6.74,NORMAL,10,0,NONE
6124,Jul-2021,FY2021-22,Assam,NE,Iron & Steel,1,441284910,76386459.0,188136281,42.63,-28.94,NORMAL,10,0,NONE
6125,Aug-2021,FY2021-22,Assam,NE,Iron & Steel,1,414946900,67318590.0,197545212,47.61,-20.65,NORMAL,10,0,NONE
6126,Sep-2021,FY2021-22,Assam,NE,Iron & Steel,1,413967463,70517241.0,201434882,48.66,-18.9,NORMAL,10,0,NONE
6127,Oct-2021,FY2021-22,Assam,NE,Iron & Steel,1,458820737,76986936.0,247606444,53.97,-10.06,NORMAL,10,0,NONE
6128,Nov-2021,FY2021-22,Assam,NE,Iron & Steel,1,453884977,76340907.0,237582702,52.34,-12.76,NORMAL,10,0,NONE
6129,Dec-2021,FY2021-22,Assam,NE,Iron & Steel,1,440000971,76011777.0,492874202,112.02,86.69,CRITICAL,70,1,itc_inflation
6130,Jan-2022,FY2021-22,Assam,NE,Iron & Steel,1,412843869,68189131.0,206115508,49.93,-16.79,NORMAL,10,0,NONE
6131,Feb-2022,FY2021-22,Assam,NE,Iron & Steel,1,398144530,68705564.0,224813801,56.47,-5.89,NORMAL,10,0,NONE
6132,Mar-2022,FY2021-22,Assam,NE,Iron & Steel,1,542722194,95234706.0,310089665,57.14,-4.77,NORMAL,10,0,NONE
6133,Apr-2022,FY2022-23,Assam,NE,Iron & Steel,1,358179554,59404932.0,211278615,58.99,-1.69,NORMAL,10,0,NONE
6134,May-2022,FY2022-23,Assam,NE,Iron & Steel,1,495207479,81756392.0,252807695,51.05,-14.92,NORMAL,10,0,NONE
6135,Jun-2022,FY2022-23,Assam,NE,Iron & Steel,1,418868674,67924757.0,196914888,47.01,-21.65,NORMAL,10,0,NONE
6136,Jul-2022,FY2022-23,Assam,NE,Iron & Steel,1,467886403,81779278.0,255344518,54.57,-9.04,NORMAL,10,0,NONE
6137,Aug-2022,FY2022-23,Assam,NE,Iron & Steel,1,486099732,86616642.0,265769492,54.67,-8.88,NORMAL,10,0,NONE
6138,Sep-2022,FY2022-23,Assam,NE,Iron & Steel,1,437487432,75838010.0,243800969,55.73,-7.12,NORMAL,10,0,NONE
6139,Oct-2022,FY2022-23,Assam,NE,Iron & Steel,1,465673369,81275375.0,213446602,45.84,-23.61,NORMAL,10,0,NONE
6140,Nov-2022,FY2022-23,Assam,NE,Iron & Steel,1,416421850,69592335.0,524748381,126.01,110.02,CRITICAL,70,1,itc_inflation
6141,Dec-2022,FY2022-23,Assam,NE,Iron & Steel,1,499116075,80046444.0,204438176,40.96,-31.73,NORMAL,30,0,NONE
6142,Jan-2023,FY2022-23,Assam,NE,Iron & Steel,1,288425531,77018147.0,219351859,76.05,26.75,MEDIUM_RISK,22,1,sales_suppression
6143,Feb-2023,FY2022-23,Assam,NE,Iron & Steel,1,509721666,83287221.0,246863698,48.43,-19.28,NORMAL,10,0,NONE
6144,Mar-2023,FY2022-23,Assam,NE,Iron & Steel,1,469240649,82249505.0,245153788,52.24,-12.93,NORMAL,10,0,NONE
6145,Apr-2023,FY2023-24,Assam,NE,Iron & Steel,1,438220031,74313234.0,229258020,52.32,-12.81,NORMAL,10,0,NONE
6146,May-2023,FY2023-24,Assam,NE,Iron & Steel,1,457430937,74336401.0,242259381,52.96,-11.73,NORMAL,10,0,NONE
6147,Jun-2023,FY2023-24,Assam,NE,Iron & Steel,1,524384590,89762994.0,283145260,54.0,-10.01,NORMAL,10,0,NONE
6148,Jul-2023,FY2023-24,Assam,NE,Iron & Steel,1,466828044,77991734.0,245600210,52.61,-12.32,NORMAL,10,0,NONE
6149,Aug-2023,FY2023-24,Assam,NE,Iron & Steel,1,529169630,91514061.0,260356511,49.2,-18.0,NORMAL,10,0,NONE
6150,Sep-2023,FY2023-24,Assam,NE,Iron & Steel,1,557301991,91617804.0,276123669,49.55,-17.42,NORMAL,10,0,NONE
6151,Oct-2023,FY2023-24,Assam,NE,Iron & Steel,1,463339071,77676591.0,259925692,56.1,-6.5,NORMAL,10,0,NONE
6152,Nov-2023,FY2023-24,Assam,NE,Iron & Steel,1,523738157,87226557.0,284741466,54.37,-9.39,NORMAL,10,0,NONE
6153,Dec-2023,FY2023-24,Assam,NE,Iron & Steel,1,324564159,82198851.0,229835451,70.81,18.02,MEDIUM_RISK,22,1,sales_suppression
6154,Jan-2024,FY2023-24,Assam,NE,Iron & Steel,1,490152013,84494335.0,256452855,52.32,-12.8,NORMAL,10,0,NONE
6155,Feb-2024,FY2023-24,Assam,NE,Iron & Steel,1,515314405,88088190.0,234742322,45.55,-24.08,NORMAL,10,0,NONE
6156,Mar-2024,FY2023-24,Assam,NE,Iron & Steel,1,574738490,96688431.0,319319107,55.56,-7.4,NORMAL,10,0,NONE
6157,Apr-2021,FY2021-22,Assam,NE,Textile & Apparel,1,337996770,55135754.0,133260064,39.43,-34.29,NORMAL,30,0,NONE
6158,May-2021,FY2021-22,Assam,NE,Textile & Apparel,1,396440754,68566550.0,159147629,40.14,-33.09,NORMAL,30,0,NONE
6159,Jun-2021,FY2021-22,Assam,NE,Textile & Apparel,1,446768272,79481579.0,227592057,50.94,-15.1,NORMAL,10,0,NONE
6160,Jul-2021,FY2021-22,Assam,NE,Textile & Apparel,1,452154501,79203251.0,216011843,47.77,-20.38,NORMAL,10,0,NONE
6161,Aug-2021,FY2021-22,Assam,NE,Textile & Apparel,1,414771248,72263820.0,138315170,33.35,-44.42,NORMAL,30,0,NONE
6162,Sep-2021,FY2021-22,Assam,NE,Textile & Apparel,1,447280650,72104800.0,210551835,47.07,-21.54,NORMAL,10,0,NONE
6163,Oct-2021,FY2021-22,Assam,NE,Textile & Apparel,1,384698084,64306311.0,131722640,34.24,-42.93,NORMAL,30,0,NONE
6164,Nov-2021,FY2021-22,Assam,NE,Textile & Apparel,1,388995207,64793035.0,193265707,49.68,-17.19,NORMAL,10,0,NONE
6165,Dec-2021,FY2021-22,Assam,NE,Textile & Apparel,1,445691033,73821127.0,160840402,36.09,-39.85,NORMAL,30,0,NONE
6166,Jan-2022,FY2021-22,Assam,NE,Textile & Apparel,1,346283245,61661163.0,183276775,52.93,-11.79,NORMAL,10,0,NONE
6167,Feb-2022,FY2021-22,Assam,NE,Textile & Apparel,1,342908511,58274610.0,162543228,47.4,-21.0,NORMAL,10,0,NONE
6168,Mar-2022,FY2021-22,Assam,NE,Textile & Apparel,1,420948195,72419619.0,203162353,48.26,-19.56,NORMAL,10,0,NONE
6169,Apr-2022,FY2022-23,Assam,NE,Textile & Apparel,1,402805148,71002255.0,154866281,38.45,-35.92,NORMAL,30,0,NONE
6170,May-2022,FY2022-23,Assam,NE,Textile & Apparel,1,464853524,74481644.0,182838460,39.33,-34.45,NORMAL,30,0,NONE
6171,Jun-2022,FY2022-23,Assam,NE,Textile & Apparel,1,496095844,79718510.0,319988682,64.5,7.5,NORMAL,10,0,NONE
6172,Jul-2022,FY2022-23,Assam,NE,Textile & Apparel,1,413558207,72320575.0,214524030,51.87,-13.55,NORMAL,10,0,NONE
6173,Aug-2022,FY2022-23,Assam,NE,Textile & Apparel,1,446300427,76593700.0,202319598,45.33,-24.45,NORMAL,10,0,NONE
6174,Sep-2022,FY2022-23,Assam,NE,Textile & Apparel,1,480591471,79022237.0,183956389,38.28,-36.2,NORMAL,30,0,NONE
6175,Oct-2022,FY2022-23,Assam,NE,Textile & Apparel,1,457343642,81359730.0,232443861,50.82,-15.29,NORMAL,10,0,NONE
6176,Nov-2022,FY2022-23,Assam,NE,Textile & Apparel,1,421176473,67910180.0,205655331,48.83,-18.62,NORMAL,10,0,NONE
6177,Dec-2022,FY2022-23,Assam,NE,Textile & Apparel,1,563953863,91414054.0,248639539,44.09,-26.52,NORMAL,10,0,NONE
6178,Jan-2023,FY2022-23,Assam,NE,Textile & Apparel,1,407302698,66199935.0,183754965,45.12,-24.81,NORMAL,10,0,NONE
6179,Feb-2023,FY2022-23,Assam,NE,Textile & Apparel,1,484428354,78535058.0,220808583,45.58,-24.03,NORMAL,10,0,NONE
6180,Mar-2023,FY2022-23,Assam,NE,Textile & Apparel,1,552648160,89970326.0,265021468,47.95,-20.08,NORMAL,10,0,NONE
6181,Apr-2023,FY2023-24,Assam,NE,Textile & Apparel,1,388216084,74492461.0,220809461,56.88,-5.2,NORMAL,10,0,NONE
6182,May-2023,FY2023-24,Assam,NE,Textile & Apparel,1,426724072,74492461.0,251390858,58.91,-1.81,NORMAL,10,0,NONE
6183,Jun-2023,FY2023-24,Assam,NE,Textile & Apparel,1,433774653,70485553.0,202818290,46.76,-22.07,NORMAL,10,0,NONE
6184,Jul-2023,FY2023-24,Assam,NE,Textile & Apparel,1,459393332,77628494.0,218498455,47.56,-20.73,NORMAL,10,0,NONE
6185,Aug-2023,FY2023-24,Assam,NE,Textile & Apparel,1,514272661,83454859.0,229276797,44.58,-25.7,NORMAL,10,0,NONE
6186,Sep-2023,FY2023-24,Assam,NE,Textile & Apparel,1,552439996,95862655.0,323883160,58.63,-2.29,NORMAL,10,0,NONE
6187,Oct-2023,FY2023-24,Assam,NE,Textile & Apparel,1,568072171,95670517.0,257312535,45.3,-24.51,NORMAL,10,0,NONE
6188,Nov-2023,FY2023-24,Assam,NE,Textile & Apparel,1,496528560,84537380.0,209390675,42.17,-29.72,NORMAL,10,0,NONE
6189,Dec-2023,FY2023-24,Assam,NE,Textile & Apparel,1,554906641,96447824.0,221726366,39.96,-33.4,NORMAL,30,0,NONE
6190,Jan-2024,FY2023-24,Assam,NE,Textile & Apparel,1,543699288,94195728.0,189751180,34.9,-41.83,NORMAL,30,0,NONE
6191,Feb-2024,FY2023-24,Assam,NE,Textile & Apparel,1,446903424,72185822.0,216069327,48.35,-19.42,NORMAL,10,0,NONE
6192,Mar-2024,FY2023-24,Assam,NE,Textile & Apparel,1,665786716,107116836.0,301170032,45.24,-24.61,NORMAL,10,0,NONE
6193,Apr-2021,FY2021-22,Assam,NE,Construction,1,318329715,56224843.0,104786336,32.92,-45.14,NORMAL,30,0,NONE
6194,May-2021,FY2021-22,Assam,NE,Construction,1,385686506,76319600.0,116832185,30.29,-49.51,NORMAL,30,0,NONE
6195,Jun-2021,FY2021-22,Assam,NE,Construction,1,412771179,71486494.0,164372389,39.82,-33.63,NORMAL,30,0,NONE
6196,Jul-2021,FY2021-22,Assam,NE,Construction,1,446293883,74614892.0,143385120,32.13,-46.45,NORMAL,30,0,NONE
6197,Aug-2021,FY2021-22,Assam,NE,Construction,1,367378447,60569209.0,96043942,26.14,-56.43,NORMAL,30,0,NONE
6198,Sep-2021,FY2021-22,Assam,NE,Construction,1,345960245,60633489.0,105530476,30.5,-49.16,NORMAL,30,0,NONE
6199,Oct-2021,FY2021-22,Assam,NE,Construction,1,446483862,72535044.0,173350619,38.83,-35.29,NORMAL,30,0,NONE
6200,Nov-2021,FY2021-22,Assam,NE,Construction,1,398948148,68037047.0,128869794,32.3,-46.16,NORMAL,30,0,NONE
6201,Dec-2021,FY2021-22,Assam,NE,Construction,1,461509304,78107330.0,212181948,45.98,-23.37,NORMAL,10,0,NONE
6202,Jan-2022,FY2021-22,Assam,NE,Construction,1,387233241,67942829.0,131516658,33.96,-43.39,NORMAL,30,0,NONE
6203,Feb-2022,FY2021-22,Assam,NE,Construction,1,404423952,76319600.0,149438841,36.95,-38.41,NORMAL,30,0,NONE
6204,Mar-2022,FY2021-22,Assam,NE,Construction,1,531935611,91317994.0,187529599,35.25,-41.24,NORMAL,30,0,NONE
6205,Apr-2022,FY2022-23,Assam,NE,Construction,1,346028884,55812233.0,143053362,41.34,-31.1,NORMAL,30,0,NONE
6206,May-2022,FY2022-23,Assam,NE,Construction,1,387723646,63657219.0,150230977,38.75,-35.42,NORMAL,30,0,NONE
6207,Jun-2022,FY2022-23,Assam,NE,Construction,1,426207998,68613035.0,163160104,38.28,-36.2,NORMAL,30,0,NONE
